,index,fopt,rb1,rb2,tc1,tc2,Rib,kbd,ksp,tu1,tu2,protein,Rb,Tc,kbd_factor,protein_expr_rate
126,0,0.0,0.0,49.32324668112459,1750.0,411.62334056229196,50,0.5,0.5,0.0,338.37665943770804,,49.32324668112459,2161.623340562292,10.0,
127,1,0.05,0.6123980152565321,48.68035623186685,1732.3188561780846,414.05826738360713,50,0.5,0.5,17.681143821915384,335.94173261639287,3536.228764383077,49.29275424712338,2146.377123561692,10.0,35.36228764383077
128,2,0.1,1.296727247468013,47.962850617461875,1712.9788932464944,416.8100392184505,50,0.5,0.5,37.02110675350559,333.1899607815495,3702.110675350559,49.25957786492989,2129.788932464945,10.0,37.02110675350559
129,3,0.15,2.0657439166647324,47.157649080065276,1691.7544747547506,419.9420236102532,50,0.5,0.5,58.24552524524938,330.0579763897468,3883.0350163499584,49.223392996730006,2111.6964983650037,10.0,38.83035016349958
130,4,0.2,2.9351638616690074,46.24867289305672,1668.3836754725733,423.5347018902927,50,0.5,0.5,81.61632452742674,326.4652981097073,4080.816226371337,49.18383675472573,2091.918377362866,10.0,40.80816226371337
131,5,0.25,3.9244577138877537,45.21605266415348,1642.5637972551542,427.69139176546247,50,0.5,0.5,107.43620274484579,322.30860823453753,4297.4481097938315,49.140510378041235,2070.255189020617,10.0,42.974481097938316
132,6,0.3,5.057844232319433,44.03514473147597,1613.9483445693102,432.5461373283906,50,0.5,0.5,136.05165543068983,317.4538626716094,4535.0551810229945,49.0929889637954,2046.4944818977008,10.0,45.350551810229945
133,7,0.35,6.365479585038948,42.67536519980399,1582.1478373475145,438.2745550739556,50,0.5,0.5,167.8521626524855,311.7254449260444,4795.7760757853,49.04084478484294,2020.42239242147,10.0,47.957760757853
134,8,0.4,7.884755486810666,41.09893960032863,1546.7390174278592,445.1085261417888,50,0.5,0.5,203.26098257214085,304.8914738582112,5081.5245643035205,48.983695087139296,1991.847543569648,10.0,50.815245643035205
135,9,0.45,9.661410529162579,39.25988171076054,1507.290753982702,453.355365978858,50,0.5,0.5,242.70924601729803,296.644634021142,5393.538800384401,48.92129223992312,1960.64611996156,10.0,53.93538800384401
136,10,0.5,11.749700372562453,37.10398260895716,1463.4207453799024,463.4207453799023,50,0.5,0.5,286.5792546200976,286.5792546200977,5731.585092401951,48.85368298151961,1926.8414907598049,10.0,57.315850924019514
137,11,0.55,14.209982952903454,34.57148605372416,1414.903976822594,475.8305264912133,50,0.5,0.5,335.0960231774061,274.1694735087867,6092.654966861929,48.78146900662761,1890.7345033138072,10.0,60.92654966861929
138,12,0.6,17.10069599174521,31.60548871036789,1361.8554106339304,491.2369404226202,50,0.5,0.5,388.14458936606957,258.7630595773798,6469.076489434492,48.7061847021131,1853.0923510565506,10.0,64.69076489434492
139,13,0.65,20.46062890299922,28.17009746998481,1304.9860712198094,510.3771152722051,50,0.5,0.5,445.01392878019055,239.62288472779488,6846.368135079855,48.63072637298403,1815.3631864920146,10.0,68.46368135079855
140,14,0.7,24.27978619514626,24.27978619514627,1245.850336602385,533.9358585438792,50,0.5,0.5,504.1496633976151,216.06414145612075,7202.138048537358,48.55957239029253,1779.7861951462642,10.0,72.02138048537358
141,15,0.75,28.468259285284187,20.030050981720713,1186.8663501268381,562.2887833756128,50,0.5,0.5,563.1336498731619,187.71121662438725,7508.448664975491,48.498310267004896,1749.155133502451,10.0,75.08448664975491
142,16,0.8,32.849355853075565,15.60280430962259,1130.864065079262,595.2160162698156,50,0.5,0.5,619.135934920738,154.78398373018445,7739.199186509225,48.452160162698156,1726.0800813490775,10.0,77.39199186509225
143,17,0.85,37.19997791433667,11.224133048093133,1080.2471590326654,631.8083221822351,50,0.5,0.5,669.7528409673346,118.19167781776491,7879.445187850995,48.42411096242981,1712.0554812149005,10.0,78.79445187850996
144,18,0.9,41.32017028697,7.093871550298217,1036.3188267706971,670.7020918634108,50,0.5,0.5,713.6811732293029,79.29790813658917,7929.790813658921,48.414041837268215,1707.020918634108,10.0,79.29790813658921
145,19,0.95,45.082390172763766,3.3370118207300825,999.2159469095791,710.4850498373462,50,0.5,0.5,750.7840530904209,39.514950162653804,7902.990032530746,48.41940199349385,1709.7009967469253,10.0,79.02990032530747
146,20,1.0,48.43661522507065,0.0,968.3076125353265,750.0,50,0.5,0.5,781.6923874646735,0.0,7816.923874646735,48.43661522507065,1718.3076125353264,10.0,78.16923874646736
147,21,0.0,0.0,493.23246681124584,1750.0,411.62334056229196,500,0.05,0.05,0.0,338.37665943770804,,493.23246681124584,2161.623340562292,10.0,
148,22,0.05,6.123980152565321,486.8035623186685,1732.3188561780846,414.05826738360713,500,0.05,0.05,17.681143821915384,335.94173261639287,3536.228764383077,492.92754247123383,2146.377123561692,10.0,35.36228764383077
149,23,0.1,12.96727247468013,479.6285061746188,1712.9788932464944,416.8100392184505,500,0.05,0.05,37.02110675350559,333.1899607815495,3702.110675350559,492.59577864929895,2129.788932464945,10.0,37.02110675350559
150,24,0.15,20.657439166647325,471.5764908006527,1691.7544747547506,419.9420236102532,500,0.05,0.05,58.24552524524938,330.0579763897468,3883.0350163499584,492.23392996730007,2111.6964983650037,10.0,38.83035016349958
151,25,0.2,29.351638616690074,462.48672893056727,1668.3836754725733,423.53470189029264,500,0.05,0.05,81.61632452742674,326.46529810970736,4080.816226371337,491.83836754725735,2091.918377362866,10.0,40.80816226371337
152,26,0.25,39.24457713887754,452.1605266415348,1642.5637972551542,427.69139176546247,500,0.05,0.05,107.43620274484579,322.30860823453753,4297.4481097938315,491.40510378041233,2070.255189020617,10.0,42.974481097938316
153,27,0.3,50.57844232319434,440.3514473147597,1613.9483445693102,432.5461373283906,500,0.05,0.05,136.05165543068983,317.4538626716094,4535.0551810229945,490.92988963795403,2046.4944818977008,10.0,45.350551810229945
154,28,0.35,63.654795850389476,426.7536519980399,1582.1478373475145,438.2745550739556,500,0.05,0.05,167.8521626524855,311.7254449260444,4795.7760757853,490.4084478484294,2020.42239242147,10.0,47.957760757853
155,29,0.4,78.84755486810666,410.9893960032863,1546.7390174278592,445.1085261417888,500,0.05,0.05,203.26098257214085,304.8914738582112,5081.5245643035205,489.83695087139296,1991.847543569648,10.0,50.815245643035205
156,30,0.45,96.61410529162578,392.59881710760544,1507.290753982702,453.355365978858,500,0.05,0.05,242.70924601729803,296.644634021142,5393.538800384401,489.2129223992312,1960.64611996156,10.0,53.93538800384401
157,31,0.5,117.49700372562452,371.0398260895716,1463.4207453799024,463.4207453799023,500,0.05,0.05,286.5792546200976,286.5792546200977,5731.585092401951,488.53682981519614,1926.8414907598049,10.0,57.315850924019514
158,32,0.55,142.09982952903454,345.7148605372416,1414.903976822594,475.8305264912133,500,0.05,0.05,335.0960231774061,274.1694735087867,6092.654966861929,487.8146900662761,1890.7345033138072,10.0,60.92654966861929
159,33,0.6,171.0069599174521,316.05488710367894,1361.8554106339304,491.2369404226202,500,0.05,0.05,388.14458936606957,258.7630595773798,6469.076489434492,487.06184702113103,1853.0923510565506,10.0,64.69076489434492
160,34,0.65,204.60628902999218,281.70097469984813,1304.9860712198094,510.3771152722051,500,0.05,0.05,445.01392878019055,239.62288472779488,6846.368135079855,486.3072637298403,1815.3631864920146,10.0,68.46368135079855
161,35,0.7,242.7978619514626,242.79786195146266,1245.850336602385,533.9358585438791,500,0.05,0.05,504.1496633976151,216.06414145612086,7202.138048537358,485.5957239029253,1779.7861951462642,10.0,72.02138048537358
162,36,0.75,284.6825928528419,200.30050981720714,1186.8663501268381,562.2887833756128,500,0.05,0.05,563.1336498731619,187.71121662438725,7508.448664975491,484.983102670049,1749.155133502451,10.0,75.08448664975491
163,37,0.8,328.49355853075565,156.0280430962259,1130.864065079262,595.2160162698156,500,0.05,0.05,619.135934920738,154.78398373018445,7739.199186509225,484.5216016269816,1726.0800813490775,10.0,77.39199186509225
164,38,0.85,371.99977914336665,112.24133048093132,1080.2471590326652,631.8083221822351,500,0.05,0.05,669.7528409673348,118.19167781776491,7879.445187850998,484.24110962429796,1712.0554812149003,10.0,78.79445187850997
165,39,0.9,413.2017028697,70.93871550298216,1036.3188267706971,670.7020918634108,500,0.05,0.05,713.6811732293029,79.29790813658917,7929.790813658921,484.1404183726822,1707.020918634108,10.0,79.29790813658921
166,40,0.95,450.8239017276377,33.37011820730082,999.2159469095791,710.4850498373462,500,0.05,0.05,750.7840530904209,39.514950162653804,7902.990032530746,484.1940199349385,1709.7009967469253,10.0,79.02990032530747
167,41,1.0,484.36615225070653,0.0,968.3076125353265,750.0,500,0.05,0.05,781.6923874646735,0.0,7816.923874646735,484.36615225070653,1718.3076125353264,10.0,78.16923874646736
168,42,0.0,0.0,4932.324668112458,1750.0,411.62334056229196,5000,0.005,0.005,0.0,338.37665943770804,,4932.324668112458,2161.623340562292,10.0,
169,43,0.05,61.23980152565321,4868.035623186685,1732.3188561780846,414.05826738360713,5000,0.005,0.005,17.681143821915384,335.94173261639287,3536.228764383077,4929.2754247123385,2146.377123561692,10.0,35.36228764383077
170,44,0.1,129.6727247468013,4796.285061746188,1712.9788932464944,416.8100392184505,5000,0.005,0.005,37.02110675350559,333.1899607815495,3702.110675350559,4925.95778649299,2129.788932464945,10.0,37.02110675350559
171,45,0.15,206.57439166647325,4715.764908006528,1691.7544747547506,419.9420236102532,5000,0.005,0.005,58.24552524524938,330.0579763897468,3883.0350163499584,4922.339299673001,2111.6964983650037,10.0,38.83035016349958
172,46,0.2,293.51638616690076,4624.867289305673,1668.3836754725733,423.5347018902927,5000,0.005,0.005,81.61632452742674,326.4652981097073,4080.816226371337,4918.3836754725735,2091.918377362866,10.0,40.80816226371337
173,47,0.25,392.44577138877537,4521.605266415348,1642.5637972551542,427.69139176546247,5000,0.005,0.005,107.43620274484579,322.30860823453753,4297.4481097938315,4914.051037804123,2070.255189020617,10.0,42.974481097938316
174,48,0.3,505.7844232319434,4403.514473147597,1613.9483445693102,432.5461373283906,5000,0.005,0.005,136.05165543068983,317.4538626716094,4535.0551810229945,4909.29889637954,2046.4944818977008,10.0,45.350551810229945
175,49,0.35,636.5479585038947,4267.536519980399,1582.1478373475145,438.2745550739556,5000,0.005,0.005,167.8521626524855,311.7254449260444,4795.7760757853,4904.084478484294,2020.42239242147,10.0,47.957760757853
176,50,0.4,788.4755486810666,4109.893960032863,1546.7390174278592,445.1085261417888,5000,0.005,0.005,203.26098257214085,304.8914738582112,5081.5245643035205,4898.3695087139295,1991.847543569648,10.0,50.815245643035205
177,51,0.45,966.1410529162579,3925.988171076054,1507.290753982702,453.355365978858,5000,0.005,0.005,242.70924601729803,296.644634021142,5393.538800384401,4892.129223992312,1960.64611996156,10.0,53.93538800384401
178,52,0.5,1174.9700372562452,3710.398260895716,1463.4207453799024,463.4207453799023,5000,0.005,0.005,286.5792546200976,286.5792546200977,5731.585092401951,4885.368298151961,1926.8414907598049,10.0,57.315850924019514
179,53,0.55,1420.9982952903454,3457.148605372416,1414.903976822594,475.8305264912133,5000,0.005,0.005,335.0960231774061,274.1694735087867,6092.654966861929,4878.146900662761,1890.7345033138072,10.0,60.92654966861929
180,54,0.6,1710.069599174521,3160.548871036789,1361.8554106339304,491.2369404226202,5000,0.005,0.005,388.14458936606957,258.7630595773798,6469.076489434492,4870.61847021131,1853.0923510565506,10.0,64.69076489434492
181,55,0.65,2046.062890299922,2817.009746998481,1304.9860712198094,510.3771152722051,5000,0.005,0.005,445.01392878019055,239.62288472779488,6846.368135079855,4863.072637298403,1815.3631864920146,10.0,68.46368135079855
182,56,0.7,2427.978619514626,2427.9786195146266,1245.850336602385,533.9358585438791,5000,0.005,0.005,504.1496633976151,216.06414145612086,7202.138048537358,4855.957239029252,1779.7861951462642,10.0,72.02138048537358
183,57,0.75,2846.825928528419,2003.0050981720715,1186.8663501268381,562.2887833756128,5000,0.005,0.005,563.1336498731619,187.71121662438725,7508.448664975491,4849.831026700491,1749.155133502451,10.0,75.08448664975491
184,58,0.8,3284.9355853075563,1560.280430962259,1130.864065079262,595.2160162698156,5000,0.005,0.005,619.135934920738,154.78398373018445,7739.199186509225,4845.216016269816,1726.0800813490775,10.0,77.39199186509225
185,59,0.85,3719.997791433667,1122.4133048093133,1080.2471590326654,631.8083221822351,5000,0.005,0.005,669.7528409673346,118.19167781776491,7879.445187850995,4842.41109624298,1712.0554812149005,10.0,78.79445187850996
186,60,0.9,4132.017028697,709.3871550298217,1036.3188267706971,670.7020918634108,5000,0.005,0.005,713.6811732293029,79.29790813658917,7929.790813658921,4841.404183726821,1707.020918634108,10.0,79.29790813658921
187,61,0.95,4508.239017276377,333.7011820730082,999.2159469095791,710.4850498373462,5000,0.005,0.005,750.7840530904209,39.514950162653804,7902.990032530746,4841.940199349386,1709.7009967469253,10.0,79.02990032530747
188,62,1.0,4843.6615225070655,0.0,968.3076125353265,750.0,5000,0.005,0.005,781.6923874646735,0.0,7816.923874646735,4843.6615225070655,1718.3076125353264,10.0,78.16923874646736
189,0,0.0,0.0,49.93186888925782,1750.0,409.34444628910745,50,5.0,0.5,0.0,340.65555371089255,,49.93186888925782,2159.3444462891075,100.0,
190,1,0.05,0.616804124960004,49.311967625100934,1732.1929375152336,411.66581278943886,50,5.0,0.5,17.807062484766448,338.33418721056114,3561.41249695329,49.92877175006094,2143.8587503046724,100.0,35.6141249695329
191,2,0.1,1.3067347910487195,48.61866375147261,1712.699271260665,414.2934413459851,50,5.0,0.5,37.300728739335,335.7065586540149,3730.0728739335,49.92539854252133,2126.99271260665,100.0,37.300728739335
192,3,0.15,2.082921450498911,47.83879373400575,1691.2863883784935,417.28953414479594,50,5.0,0.5,58.713611621506516,332.71046585520406,3914.240774767101,49.921715184504656,2108.5759225232896,100.0,39.14240774767101
193,4,0.2,2.961592767181912,46.956090583654955,1667.683350836864,420.73340334745654,50,5.0,0.5,82.31664916313593,329.26659665254346,4115.832458156797,49.91768335083687,2088.416754184321,100.0,41.15832458156797
194,5,0.25,3.9629321517161706,45.9503284693066,1641.575776278461,424.72732883538276,50,5.0,0.5,108.42422372153897,325.27267116461724,4336.968948861559,49.91326062102277,2066.3031051138437,100.0,43.369689488615585
195,6,0.3,5.112159565956234,44.79624178027402,1612.6020193453858,429.40471180590015,50,5.0,0.5,137.39798065461423,320.59528819409985,4579.932688487141,49.90840134623026,2042.006731151286,100.0,45.799326884871405
196,7,0.35,6.44084918790974,43.46220970934045,1580.3530701878337,434.94141606311985,50,5.0,0.5,169.64692981216626,315.05858393688015,4847.055137490464,49.90305889725019,2015.2944862509535,100.0,48.470551374904645
197,8,0.4,7.988408379690934,41.908782075287895,1544.3809099576588,441.57136493648824,50,5.0,0.5,205.6190900423412,308.42863506351176,5140.477251058531,49.897190454978826,1985.952274894147,100.0,51.40477251058531
198,9,0.45,9.80342592932734,40.08734036570178,1504.2241638155056,449.60731133006243,50,5.0,0.5,245.77583618449444,300.39268866993757,5461.6852485443205,49.89076629502912,1953.831475145568,100.0,54.616852485443204
199,10,0.5,11.944099918181667,37.9396866612288,1459.4664485261628,459.4664485261628,50,5.0,0.5,290.5335514738372,290.5335514738372,5810.671029476744,49.88378657941047,1918.9328970523256,100.0,58.10671029476744
200,11,0.55,14.47595090219706,35.40035858234996,1409.8510825043052,471.6963402307951,50,5.0,0.5,340.14891749569483,278.3036597692049,6184.525772648997,49.87630948454702,1881.5474227351003,100.0,61.84525772648997
201,12,0.6,17.463385378384924,32.40510765539745,1355.4791013471352,486.9860675647567,50,5.0,0.5,394.52089865286484,263.0139324352433,6575.348310881081,49.86849303378237,1842.4651689118919,100.0,65.75348310881081
202,13,0.65,20.950210358280017,28.910433827192954,1297.0936027871612,506.12732457770215,50,5.0,0.5,452.9063972128388,243.87267542229785,6967.790726351365,49.86064418547297,1803.2209273648634,100.0,69.67790726351365
203,14,0.7,24.926623059526175,24.926623059526182,1236.3614166832483,529.869178578535,50,5.0,0.5,513.6385833167517,220.13082142146504,7337.694047382167,49.85324611905236,1766.2305952617833,100.0,73.37694047382166
204,15,0.75,29.293226037365717,20.55368091451157,1175.9010695398283,558.6336898466095,50,5.0,0.5,574.0989304601717,191.3663101533905,7654.652406135622,49.84690695187729,1734.5347593864378,100.0,76.54652406135622
205,16,0.8,33.853299890340224,15.988891926896583,1118.7672689472163,592.1918172368041,50,5.0,0.5,631.2327310527837,157.80818276319587,7890.409138159796,49.84219181723681,1710.9590861840204,100.0,78.90409138159796
206,17,0.85,38.3607619160116,11.478649577554737,1067.4988476569297,629.5586201747523,50,5.0,0.5,682.5011523430703,120.44137982524774,8029.42532168318,49.83941149356633,1697.057467831682,100.0,80.2942532168318
207,18,0.9,42.60059937156786,7.2379308138591005,1023.3858344213245,669.2650927134805,50,5.0,0.5,726.6141655786755,80.7349072865195,8073.490728651949,49.83853018542696,1692.650927134805,100.0,80.73490728651949
208,19,0.95,46.442287770814595,3.396964871105474,986.4500491203266,709.8131604800171,50,5.0,0.5,763.5499508796734,40.18683951998287,8037.367903996561,49.83925264192007,1696.2632096003438,100.0,80.37367903996561
209,20,1.0,49.84118511856306,0.0,955.9255928153227,750.0,50,5.0,0.5,794.0744071846773,0.0,7940.744071846773,49.84118511856306,1705.9255928153227,100.0,79.40744071846774
210,21,0.0,0.0,499.3186888925782,1750.0,409.34444628910745,500,0.5,0.05,0.0,340.65555371089255,,499.3186888925782,2159.3444462891075,100.0,
211,22,0.05,6.168041249600041,493.1196762510093,1732.1929375152336,411.66581278943886,500,0.5,0.05,17.807062484766448,338.33418721056114,3561.41249695329,499.28771750060935,2143.8587503046724,100.0,35.6141249695329
212,23,0.1,13.067347910487195,486.1866375147261,1712.699271260665,414.2934413459851,500,0.5,0.05,37.300728739335,335.7065586540149,3730.0728739335,499.2539854252133,2126.99271260665,100.0,37.300728739335
213,24,0.15,20.829214504989107,478.3879373400575,1691.2863883784935,417.28953414479594,500,0.5,0.05,58.713611621506516,332.71046585520406,3914.240774767101,499.2171518450466,2108.5759225232896,100.0,39.14240774767101
214,25,0.2,29.61592767181912,469.5609058365495,1667.683350836864,420.73340334745654,500,0.5,0.05,82.31664916313593,329.26659665254346,4115.832458156797,499.17683350836865,2088.416754184321,100.0,41.15832458156797
215,26,0.25,39.629321517161706,459.503284693066,1641.5757762784608,424.72732883538276,500,0.5,0.05,108.42422372153919,325.27267116461724,4336.968948861568,499.1326062102277,2066.3031051138437,100.0,43.36968948861568
216,27,0.3,51.12159565956234,447.9624178027402,1612.6020193453858,429.40471180590015,500,0.5,0.05,137.39798065461423,320.59528819409985,4579.932688487141,499.08401346230255,2042.006731151286,100.0,45.799326884871405
217,28,0.35,64.4084918790974,434.6220970934045,1580.3530701878337,434.9414160631198,500,0.5,0.05,169.64692981216626,315.0585839368802,4847.055137490464,499.03058897250185,2015.2944862509535,100.0,48.470551374904645
218,29,0.4,79.88408379690935,419.08782075287894,1544.3809099576588,441.5713649364882,500,0.5,0.05,205.6190900423412,308.4286350635118,5140.477251058531,498.9719045497883,1985.952274894147,100.0,51.40477251058531
219,30,0.45,98.0342592932734,400.8734036570177,1504.2241638155056,449.6073113300624,500,0.5,0.05,245.77583618449444,300.3926886699376,5461.6852485443205,498.9076629502911,1953.831475145568,100.0,54.616852485443204
220,31,0.5,119.44099918181666,379.39686661228797,1459.4664485261628,459.4664485261628,500,0.5,0.05,290.5335514738372,290.5335514738372,5810.671029476744,498.83786579410463,1918.9328970523256,100.0,58.10671029476744
221,32,0.55,144.7595090219706,354.0035858234996,1409.851082504305,471.6963402307951,500,0.5,0.05,340.14891749569506,278.3036597692049,6184.525772649001,498.76309484547016,1881.5474227351,100.0,61.84525772649001
222,33,0.6,174.63385378384925,324.05107655397455,1355.4791013471352,486.9860675647567,500,0.5,0.05,394.52089865286484,263.0139324352433,6575.348310881081,498.6849303378238,1842.4651689118919,100.0,65.75348310881081
223,34,0.65,209.50210358280017,289.1043382719295,1297.0936027871612,506.12732457770215,500,0.5,0.05,452.9063972128388,243.87267542229785,6967.790726351365,498.6064418547297,1803.2209273648634,100.0,69.67790726351365
224,35,0.7,249.26623059526173,249.26623059526182,1236.3614166832483,529.869178578535,500,0.5,0.05,513.6385833167517,220.13082142146504,7337.694047382167,498.5324611905236,1766.2305952617833,100.0,73.37694047382166
225,36,0.75,292.9322603736572,205.53680914511568,1175.9010695398283,558.6336898466094,500,0.5,0.05,574.0989304601717,191.3663101533906,7654.652406135622,498.46906951877287,1734.5347593864376,100.0,76.54652406135622
226,37,0.8,338.53299890340224,159.88891926896582,1118.7672689472163,592.1918172368041,500,0.5,0.05,631.2327310527837,157.80818276319587,7890.409138159796,498.42191817236807,1710.9590861840204,100.0,78.90409138159796
227,38,0.85,383.607619160116,114.78649577554737,1067.4988476569297,629.5586201747523,500,0.5,0.05,682.5011523430703,120.44137982524774,8029.42532168318,498.3941149356633,1697.057467831682,100.0,80.2942532168318
228,39,0.9,426.0059937156786,72.379308138591,1023.3858344213245,669.2650927134805,500,0.5,0.05,726.6141655786755,80.7349072865195,8073.490728651949,498.3853018542696,1692.650927134805,100.0,80.73490728651949
229,40,0.95,464.42287770814596,33.969648711054745,986.4500491203266,709.8131604800171,500,0.5,0.05,763.5499508796734,40.18683951998287,8037.367903996561,498.3925264192007,1696.2632096003438,100.0,80.37367903996561
230,41,1.0,498.41185118563067,0.0,955.9255928153227,750.0,500,0.5,0.05,794.0744071846773,0.0,7940.744071846773,498.41185118563067,1705.9255928153227,100.0,79.40744071846774
231,42,0.0,0.0,4993.186888925782,1750.0,409.34444628910745,5000,0.05,0.005,0.0,340.65555371089255,,4993.186888925782,2159.3444462891075,100.0,
232,43,0.05,61.68041249600041,4931.196762510093,1732.1929375152336,411.66581278943886,5000,0.05,0.005,17.807062484766448,338.33418721056114,3561.41249695329,4992.877175006094,2143.8587503046724,100.0,35.6141249695329
233,44,0.1,130.67347910487194,4861.866375147261,1712.699271260665,414.2934413459851,5000,0.05,0.005,37.300728739335,335.7065586540149,3730.0728739335,4992.539854252133,2126.99271260665,100.0,37.300728739335
234,45,0.15,208.29214504989108,4783.879373400575,1691.2863883784935,417.28953414479594,5000,0.05,0.005,58.713611621506516,332.71046585520406,3914.240774767101,4992.171518450466,2108.5759225232896,100.0,39.14240774767101
235,46,0.2,296.15927671819117,4695.609058365495,1667.683350836864,420.73340334745654,5000,0.05,0.005,82.31664916313593,329.26659665254346,4115.832458156797,4991.768335083686,2088.416754184321,100.0,41.15832458156797
236,47,0.25,396.2932151716171,4595.03284693066,1641.575776278461,424.72732883538276,5000,0.05,0.005,108.42422372153897,325.27267116461724,4336.968948861559,4991.326062102276,2066.3031051138437,100.0,43.369689488615585
237,48,0.3,511.21595659562337,4479.624178027402,1612.6020193453858,429.40471180590015,5000,0.05,0.005,137.39798065461423,320.59528819409985,4579.932688487141,4990.840134623026,2042.006731151286,100.0,45.799326884871405
238,49,0.35,644.084918790974,4346.220970934045,1580.3530701878337,434.9414160631198,5000,0.05,0.005,169.64692981216626,315.0585839368802,4847.055137490464,4990.305889725019,2015.2944862509535,100.0,48.470551374904645
239,50,0.4,798.8408379690935,4190.878207528789,1544.3809099576588,441.57136493648824,5000,0.05,0.005,205.6190900423412,308.42863506351176,5140.477251058531,4989.719045497883,1985.952274894147,100.0,51.40477251058531
240,51,0.45,980.3425929327339,4008.7340365701775,1504.2241638155056,449.60731133006243,5000,0.05,0.005,245.77583618449444,300.39268866993757,5461.6852485443205,4989.076629502912,1953.831475145568,100.0,54.616852485443204
241,52,0.5,1194.4099918181666,3793.9686661228798,1459.4664485261628,459.4664485261628,5000,0.05,0.005,290.5335514738372,290.5335514738372,5810.671029476744,4988.378657941046,1918.9328970523256,100.0,58.10671029476744
242,53,0.55,1447.595090219706,3540.035858234996,1409.8510825043052,471.6963402307951,5000,0.05,0.005,340.14891749569483,278.3036597692049,6184.525772648997,4987.630948454702,1881.5474227351003,100.0,61.84525772648997
243,54,0.6,1746.3385378384924,3240.5107655397455,1355.4791013471352,486.9860675647567,5000,0.05,0.005,394.52089865286484,263.0139324352433,6575.348310881081,4986.849303378238,1842.4651689118919,100.0,65.75348310881081
244,55,0.65,2095.021035828002,2891.0433827192956,1297.0936027871612,506.12732457770215,5000,0.05,0.005,452.9063972128388,243.87267542229785,6967.790726351365,4986.0644185472975,1803.2209273648634,100.0,69.67790726351365
245,56,0.7,2492.6623059526173,2492.662305952618,1236.3614166832483,529.869178578535,5000,0.05,0.005,513.6385833167517,220.13082142146504,7337.694047382167,4985.3246119052355,1766.2305952617833,100.0,73.37694047382166
246,57,0.75,2929.3226037365716,2055.368091451157,1175.9010695398283,558.6336898466095,5000,0.05,0.005,574.0989304601717,191.3663101533905,7654.652406135622,4984.690695187728,1734.5347593864378,100.0,76.54652406135622
247,58,0.8,3385.329989034022,1598.8891926896583,1118.7672689472163,592.1918172368041,5000,0.05,0.005,631.2327310527837,157.80818276319587,7890.409138159796,4984.219181723681,1710.9590861840204,100.0,78.90409138159796
248,59,0.85,3836.07619160116,1147.8649577554736,1067.4988476569297,629.5586201747523,5000,0.05,0.005,682.5011523430703,120.44137982524774,8029.42532168318,4983.941149356634,1697.057467831682,100.0,80.2942532168318
249,60,0.9,4260.059937156786,723.7930813859101,1023.3858344213245,669.2650927134805,5000,0.05,0.005,726.6141655786755,80.7349072865195,8073.490728651949,4983.853018542696,1692.650927134805,100.0,80.73490728651949
250,61,0.95,4644.228777081459,339.6964871105474,986.4500491203266,709.8131604800171,5000,0.05,0.005,763.5499508796734,40.18683951998287,8037.367903996561,4983.925264192007,1696.2632096003438,100.0,80.37367903996561
251,62,1.0,4984.118511856306,0.0,955.9255928153227,750.0,5000,0.05,0.005,794.0744071846773,0.0,7940.744071846773,4984.118511856306,1705.9255928153227,100.0,79.40744071846774
